tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	cooling_rate	cooling_rate_corr	cooling_rate_mcd	description	dip	geologic_classes	geologic_types	height	igsn	lat	lithologies	location	lon	method_codes	orientation_quality	sample	sample_alternatives	scientists	site	texture	timestamp
97.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-79.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006l			16tr006		3916:5:26
120.0		44.3	29.9	This study					-87.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006m			16tr006		3916:5:26
117.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-87.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006m			16tr006		3916:5:26
117.0		44.3	29.9	This study					-87.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006n			16tr006		3916:5:26
114.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-87.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006n			16tr006		3916:5:26
121.0		44.3	29.9	This study					-82.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006p			16tr006		3916:5:26
118.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-82.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006p			16tr006		3916:5:26
103.0		44.3	29.9	This study					-74.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006q			16tr006		3916:5:26
100.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-74.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006q			16tr006		3916:5:26
97.0		44.3	29.9	This study					-81.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006r			16tr006		3916:5:26
94.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006r			16tr006		3916:5:26
115.0		44.3	29.9	This study					-85.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006s			16tr006		3916:5:26
112.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-85.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006s			16tr006		3916:5:26
126.0		44.3	29.9	This study					-81.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006t			16tr006		3916:5:26
123.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006t			16tr006		3916:5:26
88.0		44.3	29.9	This study					-86.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006u			16tr006		3916:5:26
85.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-86.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006u			16tr006		3916:5:26
124.0		44.3	29.9	This study					-82.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006v			16tr006		3916:5:26
121.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-82.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006v			16tr006		3916:5:26
134.0		44.3	29.9	This study					-98.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006w			16tr006		3916:5:26
131.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-98.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006w			16tr006		3916:5:26
133.0		44.3	29.9	This study					-76.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006x			16tr006		3916:5:26
130.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-76.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006x			16tr006		3916:5:26
119.0		44.3	29.9	This study					-100.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006y			16tr006		3916:5:26
116.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-100.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006y			16tr006		3916:5:26
105.0		44.3	29.9	This study					-96.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr006z			16tr006		3916:5:26
102.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-96.0					27.99142			108.79719	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr006z			16tr006		3916:5:26
116.0		44.3	29.9	This study					-84.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007a			16tr007		3916:5:26
113.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-84.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007a			16tr007		3916:5:26
135.0		44.3	29.9	This study					-47.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007aa			16tr007a		3916:5:26
132.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-47.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007aa			16tr007a		3916:5:26
115.0		44.3	29.9	This study					-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007b			16tr007		3916:5:26
112.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007b			16tr007		3916:5:26
120.0		44.3	29.9	This study					-86.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007c			16tr007		3916:5:26
117.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-86.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007c			16tr007		3916:5:26
93.0		44.3	29.9	This study					-95.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007d			16tr007		3916:5:26
90.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-95.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007d			16tr007		3916:5:26
114.0		44.3	29.9	This study					-79.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007e			16tr007		3916:5:26
111.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-79.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007e			16tr007		3916:5:26
104.0		44.3	29.9	This study					-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007f			16tr007		3916:5:26
101.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007f			16tr007		3916:5:26
122.0		44.3	29.9	This study					-79.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007g			16tr007		3916:5:26
119.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-79.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007g			16tr007		3916:5:26
136.0		44.3	29.9	This study					-58.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007h			16tr007		3916:5:26
133.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-58.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007h			16tr007		3916:5:26
100.0		44.3	29.9	This study					-76.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007i			16tr007		3916:5:26
97.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-76.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007i			16tr007		3916:5:26
98.0		44.3	29.9	This study					-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007j			16tr007		3916:5:26
95.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-77.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007j			16tr007		3916:5:26
103.0		44.3	29.9	This study					-75.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007k			16tr007		3916:5:26
100.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-75.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007k			16tr007		3916:5:26
116.0		44.3	29.9	This study					-66.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007l			16tr007		3916:5:26
113.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-66.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007l			16tr007		3916:5:26
109.0		44.3	29.9	This study					-74.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007m			16tr007		3916:5:26
106.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-74.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007m			16tr007		3916:5:26
105.0		44.3	29.9	This study					-65.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007n			16tr007		3916:5:26
102.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-65.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007n			16tr007		3916:5:26
97.0		44.3	29.9	This study					-73.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007p			16tr007		3916:5:26
94.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-73.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007p			16tr007		3916:5:26
106.0		44.3	29.9	This study					-88.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007q			16tr007		3916:5:26
103.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-88.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007q			16tr007		3916:5:26
105.0		44.3	29.9	This study					-90.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007r			16tr007		3916:5:26
102.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-90.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007r			16tr007		3916:5:26
129.0		44.3	29.9	This study					-68.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007s			16tr007		3916:5:26
126.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-68.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007s			16tr007		3916:5:26
98.0		44.3	29.9	This study					-88.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007t			16tr007		3916:5:26
95.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-88.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007t			16tr007		3916:5:26
137.0		44.3	29.9	This study					-86.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007u			16tr007		3916:5:26
134.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-86.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007u			16tr007		3916:5:26
128.0		44.3	29.9	This study					-85.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007v			16tr007		3916:5:26
125.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-85.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007v			16tr007		3916:5:26
122.0		44.3	29.9	This study					-85.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007w			16tr007		3916:5:26
119.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-85.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007w			16tr007		3916:5:26
81.0		44.3	29.9	This study					-71.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007x			16tr007		3916:5:26
78.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-71.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007x			16tr007		3916:5:26
73.0		44.3	29.9	This study					-72.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007y			16tr007		3916:5:26
70.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-72.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007y			16tr007		3916:5:26
144.0		44.3	29.9	This study					-58.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr007z			16tr007		3916:5:26
141.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-58.0					27.99148			108.79730	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr007z			16tr007		3916:5:26
141.0		44.3	29.9	This study					-51.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008a			16tr008		3916:5:27
138.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-51.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008a			16tr008		3916:5:27
92.0		44.3	29.9	This study					-78.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008b			16tr008		3916:5:27
89.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-78.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008b			16tr008		3916:5:27
108.0		44.3	29.9	This study					-85.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008c			16tr008		3916:5:27
105.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-85.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008c			16tr008		3916:5:27
127.0		44.3	29.9	This study					-71.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008d			16tr008		3916:5:27
124.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-71.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008d			16tr008		3916:5:27
115.0		44.3	29.9	This study					-74.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008e			16tr008		3916:5:27
112.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-74.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008e			16tr008		3916:5:27
121.0		44.3	29.9	This study					-81.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008f			16tr008		3916:5:27
118.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008f			16tr008		3916:5:27
131.0		44.3	29.9	This study					-68.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008g			16tr008		3916:5:27
128.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-68.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008g			16tr008		3916:5:27
97.0		44.3	29.9	This study					-93.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008h			16tr008		3916:5:27
94.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-93.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008h			16tr008		3916:5:27
103.0		44.3	29.9	This study					-60.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008i			16tr008		3916:5:27
100.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-60.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008i			16tr008		3916:5:27
114.0		44.3	29.9	This study					-72.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008j			16tr008		3916:5:27
111.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-72.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008j			16tr008		3916:5:27
106.0		44.3	29.9	This study					-86.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008k			16tr008		3916:5:27
103.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-86.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008k			16tr008		3916:5:27
117.0		44.3	29.9	This study					-79.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008l			16tr008		3916:5:27
114.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-79.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008l			16tr008		3916:5:27
118.0		44.3	29.9	This study					-81.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr008m			16tr008		3916:5:27
115.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99216			108.79775	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr008m			16tr008		3916:5:27
105.0		44.3	29.9	This study					-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009a			16tr009		3916:5:27
102.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009a			16tr009		3916:5:27
127.0		44.3	29.9	This study					-81.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009b			16tr009		3916:5:27
124.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009b			16tr009		3916:5:27
98.0		44.3	29.9	This study					-63.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009c			16tr009		3916:5:27
95.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-63.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009c			16tr009		3916:5:27
108.0		44.3	29.9	This study					-73.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009d			16tr009		3916:5:27
105.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-73.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009d			16tr009		3916:5:27
82.0		44.3	29.9	This study					-51.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009e			16tr009		3916:5:27
79.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-51.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009e			16tr009		3916:5:27
107.0		44.3	29.9	This study					-64.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009f			16tr009		3916:5:27
104.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-64.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009f			16tr009		3916:5:27
117.0		44.3	29.9	This study					-71.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009g			16tr009		3916:5:27
114.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-71.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009g			16tr009		3916:5:27
105.0		44.3	29.9	This study					-83.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009h			16tr009		3916:5:27
102.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-83.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009h			16tr009		3916:5:27
96.0		44.3	29.9	This study					-81.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009i			16tr009		3916:5:27
93.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-81.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009i			16tr009		3916:5:27
80.0		44.3	29.9	This study					-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009j			16tr009		3916:5:27
77.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009j			16tr009		3916:5:27
100.0		44.3	29.9	This study					-77.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009k			16tr009		3916:5:27
97.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-77.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009k			16tr009		3916:5:27
90.0		44.3	29.9	This study					-68.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009l			16tr009		3916:5:27
87.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-68.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009l			16tr009		3916:5:27
94.0		44.3	29.9	This study					-75.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009m			16tr009		3916:5:27
91.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-75.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009m			16tr009		3916:5:27
102.0		44.3	29.9	This study					-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr009n			16tr009		3916:5:27
99.3	357.3	44.3	29.9	This study				Declination correction calculated from IGRF	-80.0					27.99272			108.79817	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr009n			16tr009		3916:5:27
50.0		42.5	17.3	This study					-46.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr010a			16tr010		3916:5:27
47.3	357.3	42.5	17.3	This study				Declination correction calculated from IGRF	-46.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr010a			16tr010		3916:5:27
37.0		42.5	17.3	This study					-70.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr010b			16tr010		3916:5:27
34.3	357.3	42.5	17.3	This study				Declination correction calculated from IGRF	-70.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr010b			16tr010		3916:5:27
119.0		42.5	17.3	This study					-71.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr010c			16tr010		3916:5:27
116.3	357.3	42.5	17.3	This study				Declination correction calculated from IGRF	-71.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr010c			16tr010		3916:5:27
125.0		42.5	17.3	This study					-72.0					27.99462			108.79825	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr010d			16tr010		3916:5:27
