tab	specimens
specimen	experiments	sample	dir_alpha95	dir_bfv_dec	dir_bfv_inc	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	location	site
16tr033f	16tr033f:LP-DIR-T	16tr033f				LT	357.1	51.2	1	3	0	3.8	6.6				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033g	16tr033g:LP-DIR-T	16tr033g				LT	356.9	47.6	1	3	0	23.9	2.8				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033g	16tr033g:LP-DIR-T	16tr033g				LT	12.7	48.5	1	3	100	23.9	2.8				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033h	16tr033h:LP-DIR-T	16tr033h				LT	12.4	37.6	1	3	100	24.3	4.5				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033h	16tr033h:LP-DIR-T	16tr033h				LT	1.6	37.3	1	3	0	24.3	4.5				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033i	16tr033i:LP-DIR-T	16tr033i				LT	15.4	44.4	1	3	100	29.1	4.7				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033i	16tr033i:LP-DIR-T	16tr033i				LT	1.5	44.4	1	3	0	29.1	4.7				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033j	16tr033j:LP-DIR-T	16tr033j				HT	34.1	47.1	2	5	100	0.0	5.9				948	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033j	16tr033j:LP-DIR-T	16tr033j				LT	11.6	26.6	2	4	100	28.6	6.5				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033j	16tr033j:LP-DIR-T	16tr033j				HT	18.4	51.5	2	5	0	0.0	5.9				948	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033j	16tr033j:LP-DIR-T	16tr033j				LT	4.5	26.5	2	4	0	28.6	6.5				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033k		16tr033k																								1e-05		16tr033
16tr033l	16tr033l:LP-DIR-T	16tr033l				LT	346.0	48.0	2	4	100	18.5	16.0				853	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033l	16tr033l:LP-DIR-T	16tr033l				LT	333.7	41.2	2	4	0	18.5	16.0				853	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033l	16tr033l:LP-DIR-T	16tr033l				HT	330.6	53.7	2	4	0	0.0	5.9				945	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033l	16tr033l:LP-DIR-T	16tr033l				HT	350.0	60.4	2	4	100	0.0	5.9				945	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033m	16tr033m:LP-DIR-T	16tr033m				LT	348.8	41.3	1	5	0	77.1	5.1				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033m	16tr033m:LP-DIR-T	16tr033m				LT	1.7	44.6	1	5	100	77.1	5.1				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033p	16tr033p:LP-DIR-T	16tr033p				HT	228.6	41.9	2	5	100	0.0	4.7				948	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033p	16tr033p:LP-DIR-T	16tr033p				LT	305.7	48.7	2	4	0	32.3	9.9				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033p	16tr033p:LP-DIR-T	16tr033p				HT	236.2	32.0	2	5	0	0.0	4.7				948	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033p	16tr033p:LP-DIR-T	16tr033p				LT	316.5	60.6	2	4	100	32.3	9.9				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033q	16tr033q:LP-DIR-T	16tr033q				LT	9.8	51.5	1	3	0	80.1	4.1				573	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033q	16tr033q:LP-DIR-T	16tr033q				LT	26.6	49.0	1	3	100	80.1	4.1				573	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033r	16tr033r:LP-DIR-T	16tr033r				LT	20.2	17.3	2	4	0	87.5	1.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033r	16tr033r:LP-DIR-T	16tr033r				HT	273.2	-46.3	2	5	0	0.0	4.0				950	937	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033r	16tr033r:LP-DIR-T	16tr033r				LT	24.0	13.9	2	4	100	87.5	1.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033r	16tr033r:LP-DIR-T	16tr033r				HT	274.2	-32.2	2	5	100	0.0	4.0				950	937	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033s	16tr033s:LP-DIR-T	16tr033s				LT	20.4	18.2	2	4	100	49.1	5.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033s	16tr033s:LP-DIR-T	16tr033s				LT	15.5	20.6	2	4	0	49.1	5.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033s	16tr033s:LP-DIR-T	16tr033s				HT	330.0	57.6	2	7	100	0.0	5.6				948	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033s	16tr033s:LP-DIR-T	16tr033s				HT	316.8	47.6	2	7	0	0.0	5.6				948	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033v	16tr033v:LP-DIR-T	16tr033v				LT	6.0	37.2	2	7	0	11.0	11.8				923	673	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033v	16tr033v:LP-DIR-T	16tr033v				LT	16.6	36.5	2	7	100	11.0	11.8				923	673	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033v	16tr033v:LP-DIR-T	16tr033v				HT	35.0	44.1	2	3	100	0.0	9.9				945	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033v	16tr033v:LP-DIR-T	16tr033v				HT	20.9	48.9	2	3	0	0.0	9.9				945	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033w	16tr033w:LP-DIR-T	16tr033w				LT	1.1	52.9	1	3	0	31.3	4.2				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033w	16tr033w:LP-DIR-T	16tr033w				LT	19.7	52.4	1	3	100	31.3	4.2				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033x	16tr033x:LP-DIR-T	16tr033x				HT	51.6	71.9	2	5	100	0.0	4.8				936	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033x	16tr033x:LP-DIR-T	16tr033x				LT	359.9	43.7	2	3	100	32.7	11.9				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033x	16tr033x:LP-DIR-T	16tr033x				HT	1.9	76.9	2	5	0	0.0	4.8				936	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033x	16tr033x:LP-DIR-T	16tr033x				LT	347.5	40.1	2	3	0	32.7	11.9				773	573	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033y	16tr033y:LP-DIR-T	16tr033y				LT	16.3	34.9	2	6	100	24.7	12.4				853	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr033
16tr033y	16tr033y:LP-DIR-T	16tr033y				HT	29.7	59.2	2	6	0	0.0	2.6				948	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr033y	16tr033y:LP-DIR-T	16tr033y				LT	6.3	35.6	2	6	0	24.7	12.4				853	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr033
16tr033y	16tr033y:LP-DIR-T	16tr033y				HT	47.6	52.0	2	6	100	0.0	2.6				948	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033z	16tr033z:LP-DIR-T	16tr033z				HT	57.5	46.2	1	7	100	0.0	1.8				948	927	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr033
16tr033z	16tr033z:LP-DIR-T	16tr033z				HT	44.6	55.8	1	7	0	0.0	1.8				948	927	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr033
16tr034a	16tr034a:LP-DIR-T	16tr034a				LT	240.2	27.7	1	3	100	85.7	5.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034a	16tr034a:LP-DIR-T	16tr034a				LT	247.4	33.8	1	3	0	85.7	5.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034b	16tr034b:LP-DIR-T	16tr034b				LT	224.6	34.3	1	3	0	58.2	8.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034b	16tr034b:LP-DIR-T	16tr034b				LT	219.5	24.1	1	3	100	58.2	8.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034c	16tr034c:LP-DIR-T	16tr034c				LT	231.4	63.6	1	3	0	65.8	18.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034c	16tr034c:LP-DIR-T	16tr034c				LT	216.1	53.6	1	3	100	65.8	18.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034e	16tr034e:LP-DIR-T	16tr034e				LT	230.7	46.4	1	3	0	49.3	11.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034e	16tr034e:LP-DIR-T	16tr034e				LT	222.0	36.9	1	3	100	49.3	11.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034f	16tr034f:LP-DIR-T	16tr034f				LT	263.3	57.8	1	3	0	27.9	5.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034f	16tr034f:LP-DIR-T	16tr034f				LT	244.1	53.8	1	3	100	27.9	5.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034g	16tr034g:LP-DIR-T	16tr034g				LT	258.4	43.2	2	3	0	90.5	6.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034g	16tr034g:LP-DIR-T	16tr034g				HT	184.1	-50.2	2	5	0	0.0	6.6				958	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034g	16tr034g:LP-DIR-T	16tr034g				LT	247.1	39.1	2	3	100	90.5	6.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034g	16tr034g:LP-DIR-T	16tr034g				HT	185.7	-63.7	2	5	100	0.0	6.6				958	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034h	16tr034h:LP-DIR-T	16tr034h				HT	340.6	-86.0	1	8	0	0.0	12.1				954	933	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034h	16tr034h:LP-DIR-T	16tr034h				HT	355.9	-72.7	1	8	100	0.0	12.1				954	933	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034i	16tr034i:LP-DIR-T	16tr034i				HT	293.3	-59.9	2	6	0	0.0	3.8				958	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034i	16tr034i:LP-DIR-T	16tr034i				HT	310.7	-52.7	2	6	100	0.0	3.8				958	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034i	16tr034i:LP-DIR-T	16tr034i				LT	220.7	18.2	2	4	100	92.2	2.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034i	16tr034i:LP-DIR-T	16tr034i				LT	224.6	28.2	2	4	0	92.2	2.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034j	16tr034j:LP-DIR-T	16tr034j				LT	246.4	41.6	2	3	100	79.1	4.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034j	16tr034j:LP-DIR-T	16tr034j				LT	258.7	45.8	2	3	0	79.1	4.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034j	16tr034j:LP-DIR-T	16tr034j				HT	295.8	-73.2	2	5	0	0.0	6.0				956	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034j	16tr034j:LP-DIR-T	16tr034j				HT	323.2	-64.4	2	5	100	0.0	6.0				956	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034k	16tr034k:LP-DIR-T	16tr034k				LT	228.2	36.3	2	3	0	83.8	15.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034k	16tr034k:LP-DIR-T	16tr034k				HT	277.0	-49.0	2	6	0	0.0	2.4				958	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034k	16tr034k:LP-DIR-T	16tr034k				LT	222.3	26.7	2	3	100	83.8	15.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034k	16tr034k:LP-DIR-T	16tr034k				HT	291.3	-45.8	2	6	100	0.0	2.4				958	948	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034l	16tr034l:LP-DIR-T	16tr034l				HT	146.1	-74.2	2	4	0	0.0	3.4				936	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034l	16tr034l:LP-DIR-T	16tr034l				LT	277.9	47.1	2	3	0	125.6	4.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034l	16tr034l:LP-DIR-T	16tr034l				LT	263.3	47.1	2	3	100	125.6	4.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034l	16tr034l:LP-DIR-T	16tr034l				HT	87.9	-81.2	2	4	100	0.0	3.4				936	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034m	16tr034m:LP-DIR-T	16tr034m				HT	225.2	-66.9	2	7	100	0.0	1.2				958	945	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034m	16tr034m:LP-DIR-T	16tr034m				LT	243.0	12.9	2	3	0	70.0	14.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034m	16tr034m:LP-DIR-T	16tr034m				HT	210.0	-56.0	2	7	0	0.0	1.2				958	945	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034m	16tr034m:LP-DIR-T	16tr034m				LT	241.0	6.4	2	3	100	70.0	14.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034n	16tr034n:LP-DIR-T	16tr034n				LT	237.6	49.9	2	3	0	124.1	12.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034n	16tr034n:LP-DIR-T	16tr034n				HT	243.1	-79.1	2	3	0	0.0	2.2				933	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034n	16tr034n:LP-DIR-T	16tr034n				LT	226.7	41.4	2	3	100	124.1	12.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034n	16tr034n:LP-DIR-T	16tr034n				HT	311.0	-77.2	2	3	100	0.0	2.2				933	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034p	16tr034p:LP-DIR-T	16tr034p				LT	245.0	55.9	2	3	0	141.1	5.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034p	16tr034p:LP-DIR-T	16tr034p				HT	175.2	-82.1	2	4	0	0.0	3.2				952	945	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034p	16tr034p:LP-DIR-T	16tr034p				LT	230.2	48.5	2	3	100	141.1	5.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034p	16tr034p:LP-DIR-T	16tr034p				HT	7.6	-84.3	2	4	100	0.0	3.2				952	945	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034q	16tr034q:LP-DIR-T	16tr034q				LT	258.9	24.1	2	3	100	96.4	7.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034q	16tr034q:LP-DIR-T	16tr034q				HT	202.6	-69.1	2	8	0	0.0	2.7				958	942	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr034q	16tr034q:LP-DIR-T	16tr034q				LT	265.2	26.1	2	3	0	96.4	7.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034q	16tr034q:LP-DIR-T	16tr034q				HT	232.9	-80.2	2	8	100	0.0	2.7				958	942	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034r	16tr034r:LP-DIR-T	16tr034r				HT	288.8	-52.3	2	4	100	0.0	0.8				950	942	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr034
16tr034r	16tr034r:LP-DIR-T	16tr034r				LT	242.8	45.0	2	3	100	91.5	2.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr034
16tr034r	16tr034r:LP-DIR-T	16tr034r				LT	256.7	49.9	2	3	0	91.5	2.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr034
16tr034r	16tr034r:LP-DIR-T	16tr034r				HT	270.7	-54.5	2	4	0	0.0	0.8				950	942	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr034
16tr037a	16tr037a:LP-DIR-T	16tr037a				LT	2.6	16.0	1	3	0	15.9	0.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037a	16tr037a:LP-DIR-T	16tr037a				LT	7.4	17.4	1	3	100	15.9	0.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037b	16tr037b:LP-DIR-T	16tr037b				LT	5.1	22.4	2	3	100	64.5	0.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037b	16tr037b:LP-DIR-T	16tr037b				LT	359.0	20.2	2	3	0	64.5	0.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037b	16tr037b:LP-DIR-T	16tr037b				HT	343.8	-60.1	2	8	0	0.0	1.7				965	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037b	16tr037b:LP-DIR-T	16tr037b				HT	325.0	-50.8	2	8	100	0.0	1.7				965	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037c	16tr037c:LP-DIR-T	16tr037c				LT	16.7	24.3	1	3	0	27.7	1.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037c	16tr037c:LP-DIR-T	16tr037c				LT	23.3	21.6	1	3	100	27.7	1.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037d	16tr037d:LP-DIR-T	16tr037d				HT	123.4	-60.2	2	6	100	0.0	8.3				961	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037d	16tr037d:LP-DIR-T	16tr037d				LT	27.0	29.8	2	4	100	56.2	1.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037d	16tr037d:LP-DIR-T	16tr037d				LT	17.5	33.1	2	4	0	56.2	1.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037d	16tr037d:LP-DIR-T	16tr037d				HT	116.4	-45.4	2	6	0	0.0	8.3				961	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037e	16tr037e:LP-DIR-T	16tr037e				HT	152.8	-82.7	1	8	100	0.0	1.7				965	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037e	16tr037e:LP-DIR-T	16tr037e				HT	116.5	-69.0	1	8	0	0.0	1.7				965	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
